date,route_id,direction,boarding_count,alighting_count,vehicle_type,trip_duration_min,weather,temperature_c,is_holiday
04/12/2024,R103,Outbound,343.0,155.0,Articulated Bus,41.4,Overcast,,0
2024-02-26,R207,Inbound,135.0,284.0,Standard Bus,65.3,Rain,24.7,0
2024-05-28,R205,Inbound,122.0,210.0,Standard Bus,78.2,Overcast,-3.9,False
2024-10-30,R207,Outbound,170.0,,Standard Bus,37.8,Overcast,29.6,0
2024-11-29,R302,Outbound,614.0,193.0,Articulated Bus,15.9,Clear,23.4,false
2024-10-30,R104,Inbound,649.0,33.0,Minibus,,Snow,-9.7,No
05/15/2024,R101,Inbound,486.0,381.0,Standard Bus,84.1,Rain,31.3,0
2024-06-23,R302,Outbound,490.0,480.0,Articulated Bus,45.1,Clear,-6.0,0
2024-03-16,R301,Inbound,375.0,338.0,Standard Bus,74.3,Clear,-13.7,false
2024-02-06,R208,Inbound,54.0,220.0,Articulated Bus,44.3,Overcast,-4.6,False
2024-02-14,R105,Outbound,180.0,30.0,mini bus,47.0,Overcast,35.0,0
2024-06-17,R103,Outbound,239.0,,Articulated Bus,33.7,Clear,0.5,False
2024-03-30,R104,Outbound,21.0,239.0,Articulated Bus,21.6,Overcast,5.0,No
2024-02-18,R301,Inbound,650.0,447.0,Standard Bus,57.9,Snow,-4.5,0
02-Jun-2024,R302,Inbound,,,Minibus,65.4,Clear,14.7,0
2024-10-08,R302,Outbound,446.0,53.0,Minibus,73.6,Rain,39.7,false
2024-08-22,R301,Inbound,60.0,171.0,Standard Bus,75.2,Rain,-10.8,0
2024-12-31,R206,Outbound,357.0,328.0,Standard Bus,61.0,Clear,9.8,0
2024-04-24,R207,Outbound,248.0,294.0,Standard Bus,29.9,Clear,42.0,No
2024-03-13,R102,Outbound,429.0,436.0,Standard Bus,77.7,Clear,34.2,False
2024-09-14,R104,Inbound,206.0,734.0,Standard Bus,77.0,Rain,-12.6,0
2024-01-24,R207,Outbound,717.0,264.0,Articulated Bus,71.4,Snow,36.7,0
2024-03-08,R105,Inbound,740.0,345.0,Articulated Bus,74.5,Snow,33.7,No
2024-06-05,R205,Outbound,641.0,231.0,Minibus,46.1,Rain,7.1,No
2024-11-29,R105,Inbound,,225.0,Minibus,66.0,Clear,17.5,0
2024-11-07,R105,Outbound,672.0,682.0,Minibus,66.8,Clear,21.8,No
2024-01-29,R105,Outbound,426.0,102.0,Standard Bus,40.7,Clear,8.6,False
2024-09-28,R208,Outbound,345.0,377.0,Minibus,81.6,Overcast,11.2,No
2024-11-22,R101,Inbound,209.0,150.0,Articulated Bus,17.8,Clear,,0
2024-03-14,R101,Outbound,106.0,479.0,Articulated Bus,40.9,Rain,11.3,No
2024-03-27,R207,Outbound,745.0,540.0,Minibus,61.4,Clear,6.0,false
2024-04-09,R105,Outbound,651.0,627.0,Standard Bus,54.6,Clear,16.8,0
2024-05-27,R103,Inbound,784.0,401.0,Articulated Bus,57.1,Rain,20.8,True
2024-08-31,R208,Inbound,,426.0,Minibus,56.2,Overcast,36.3,false
2024-02-12,R207,Outbound,535.0,411.0,Minibus,68.1,Rain,25.6,False
2024-01-02,R103,Outbound,553.0,742.0,Articulated Bus,63.3,Clear,-3.8,No
2024-07-23,R102,Inbound,147.0,622.0,Standard Bus,59.6,Rain,38.4,0
02/09/2024,R103,Inbound,658.0,640.0,Standard Bus,19.0,Rain,6.5,No
2024-09-12,R302,Inbound,674.0,433.0,Standard Bus,60.5,Overcast,16.2,No
2024-08-30,R104,Inbound,729.0,71.0,Minibus,35.9,Clear,8.1,false
2024-11-19,R207,Outbound,752.0,594.0,Standard Bus,58.6,Rain,9.9,0
2024-06-30,R206,Outbound,750.0,96.0,MINIBUS,48.3,Overcast,19.3,0
2024-12-09,R205,Outbound,199.0,724.0,Standard Bus,17.5,Rain,2.8,False
2024-11-09,R302,Inbound,540.0,358.0,Minibus,44.6,Snow,1.7,false
12/02/2024,R207,Inbound,552.0,104.0,Standard Bus,53.5,Clear,-7.6,False
2024-10-24,R207,Outbound,175.0,,Articulated Bus,58.6,Overcast,-9.9,No
2024-10-14,R101,Inbound,610.0,86.0,Articulated Bus,82.8,Clear,6.4,1
2024-12-02,R301,Outbound,519.0,520.0,Minibus,72.3,Overcast,-7.0,false
2024-11-28,R207,Outbound,232.0,151.0,Articulated Bus,20.8,Overcast,32.2,true
04/23/2024,R301,OUTBOUND,380.0,388.0,Standard Bus,31.4,Rain,-11.6,0
2024-04-09,R101,Inbound,691.0,477.0,Standard Bus,52.4,Overcast,20.2,false
2024-07-13,R102,Outbound,123.0,618.0,Articulated Bus,88.2,Clear,-7.8,false
2024-10-12,R102,Outbound,100.0,499.0,Standard Bus,77.2,Overcast,22.3,0
2024-10-07,R101,Outbound,199.0,558.0,mini bus,88.6,Overcast,11.6,No
2024-11-16,R101,Inbound,612.0,128.0,Articulated Bus,52.1,Rain,12.4,No
2024-06-29,R104,Outbound,584.0,335.0,MINIBUS,56.2,Clear,-2.5,False
2024-11-21,R205,Inbound,362.0,366.0,Articulated Bus,41.8,Rain,18.8,False
2024-12-04,R105,In,61.0,690.0,Standard Bus,36.3,Rain,24.6,false
2024-03-06,R102,Outbound,752.0,249.0,Articulated Bus,,Snow,40.2,0
2024-12-14,R205,Outbound,445.0,679.0,Minibus,22.9,Clear,31.3,0
2024-03-30,R207,Outbound,57.0,525.0,Standard Bus,63.0,Clear,8.7,No
01/22/2024,R208,Inbound,321.0,39.0,Minibus,27.3,Overcast,,false
2024-03-18,R301,Outbound,241.0,15.0,Standard Bus,19.2,Clear,-0.4,No
2024-10-20,R104,Outbound,,679.0,Minibus,26.6,Clear,41.0,false
2024-11-07,R301,Inbound,680.0,592.0,Standard Bus,16.7,Snow,5.4,No
2024-07-30,R103,Inbound,349.0,121.0,Standard Bus,28.2,Rain,-2.4,No
10/23/2024,R104,Outbound,345.0,525.0,Articulated Bus,56.2,Rain,6.7,False
10/27/2024,R104,Inbound,160.0,132.0,Minibus,53.6,Snow,18.8,false
2024-02-03,R105,Outbound,388.0,709.0,Minibus,71.3,Overcast,28.0,0
2024-08-04,R101,Outbound,542.0,131.0,Minibus,57.7,Overcast,21.0,False
2024-05-17,R205,Outbound,92.0,193.0,Articulated Bus,17.3,Rain,36.1,false
2024-07-29,R208,Outbound,274.0,546.0,Minibus,76.5,Overcast,42.0,false
2024-05-17,R104,Inbound,159.0,495.0,standard bus,73.0,Overcast,37.2,False
2024-07-07,R104,Inbound,216.0,599.0,Articulated Bus,82.2,Snow,29.7,0
2024-06-11,R104,Outbound,41.0,464.0,Minibus,76.9,Snow,21.0,0
2024-09-29,R205,Outbound,103.0,413.0,Minibus,55.8,Rain,-3.3,False
2024-10-21,R206,Inbound,139.0,623.0,Articulated Bus,21.7,Overcast,36.9,false
2024-11-12,R302,Outbound,745.0,677.0,Minibus,,Rain,8.4,false
